time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city,date,month,year,rainfall_lag1
2/20/2012,1,28.1,24.0,25.9,32.2,27.2,29.0,6:22:00 AM,6:15:00 PM,23.18,0.0,0.0,0,0,16.6,28.8,47,4.74,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-20,2,2012,0.2
2/21/2012,2,28.2,24.0,25.9,32.8,27.2,29.1,6:21:00 AM,6:15:00 PM,24.27,0.0,0.0,0,0,14.2,25.6,52,4.97,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-21,2,2012,0.0
2/22/2012,2,28.2,24.3,25.9,31.4,26.6,28.3,6:21:00 AM,6:15:00 PM,22.42,0.0,0.0,0,0,16.9,28.4,49,4.92,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-22,2,2012,0.0
2/23/2012,2,27.6,24.2,25.8,29.8,26.2,27.5,6:21:00 AM,6:15:00 PM,20.65,0.0,0.0,0,0,19.7,30.6,46,4.86,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-23,2,2012,0.0
2/24/2012,2,28.5,24.7,26.3,32.4,27.1,28.7,6:20:00 AM,6:15:00 PM,20.61,0.0,0.0,0,0,16.1,27.4,58,4.86,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-24,2,2012,0.0
2/25/2012,2,28.1,24.9,26.5,29.8,26.9,27.9,6:20:00 AM,6:15:00 PM,20.01,0.0,0.0,0,0,23.4,37.8,45,5.13,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-25,2,2012,0.0
2/26/2012,2,28.9,25.4,26.9,31.5,27.5,28.7,6:20:00 AM,6:16:00 PM,21.54,0.0,0.0,0,0,20.1,32.8,45,5.39,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-26,2,2012,0.0
2/27/2012,51,29.0,25.0,27.1,32.6,27.9,30.5,6:19:00 AM,6:16:00 PM,19.48,0.6,0.6,0,3,16.1,27.0,61,4.41,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-27,2,2012,0.0
2/28/2012,51,29.6,24.7,26.9,35.7,29.0,31.5,6:19:00 AM,6:16:00 PM,21.59,0.1,0.1,0,1,16.3,28.1,114,4.5,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-28,2,2012,0.6
2/29/2012,53,30.5,24.6,27.3,37.2,28.1,31.8,6:18:00 AM,6:16:00 PM,22.83,1.1,1.1,0,3,14.5,24.5,132,4.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-02-29,2,2012,0.1
3/1/2012,51,30.5,25.4,27.6,37.0,30.0,32.1,6:18:00 AM,6:16:00 PM,23.46,0.1,0.1,0,1,18.1,30.6,125,4.98,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-01,3,2012,1.1
3/2/2012,2,30.6,24.9,27.4,36.8,29.2,32.0,6:18:00 AM,6:16:00 PM,25.38,0.0,0.0,0,0,15.0,24.1,135,5.27,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-02,3,2012,0.1
3/3/2012,3,31.4,25.0,27.6,37.8,29.0,32.1,6:17:00 AM,6:16:00 PM,24.39,0.0,0.0,0,0,14.7,26.3,143,5.29,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-03,3,2012,0.0
3/4/2012,2,30.9,24.9,27.4,36.8,28.8,31.7,6:17:00 AM,6:16:00 PM,23.85,0.0,0.0,0,0,17.0,26.3,120,5.15,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-04,3,2012,0.0
3/5/2012,2,30.5,25.2,27.3,35.9,29.2,31.2,6:16:00 AM,6:16:00 PM,24.66,0.0,0.0,0,0,18.4,28.4,112,5.44,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-05,3,2012,0.0
3/6/2012,2,30.8,24.1,27.1,36.4,27.7,30.8,6:16:00 AM,6:16:00 PM,24.14,0.0,0.0,0,0,21.2,32.4,56,5.34,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-06,3,2012,0.0
3/7/2012,1,30.6,23.9,27.1,36.0,27.4,30.9,6:15:00 AM,6:16:00 PM,24.79,0.0,0.0,0,0,14.4,23.0,137,5.37,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-07,3,2012,0.0
3/8/2012,2,32.9,24.7,28.3,38.8,28.2,32.5,6:15:00 AM,6:16:00 PM,25.47,0.0,0.0,0,0,16.2,27.7,222,5.68,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-08,3,2012,0.0
3/9/2012,2,32.0,25.2,28.2,38.5,29.1,32.8,6:14:00 AM,6:16:00 PM,24.78,0.0,0.0,0,0,15.2,25.2,103,5.49,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-09,3,2012,0.0
3/10/2012,2,30.4,25.7,27.6,36.2,28.9,31.4,6:14:00 AM,6:16:00 PM,23.64,0.0,0.0,0,0,17.9,30.2,87,5.3,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-10,3,2012,0.0
3/11/2012,55,29.6,24.8,26.6,33.4,28.6,30.2,6:13:00 AM,6:16:00 PM,17.1,3.1,3.1,0,7,19.1,30.6,84,3.88,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-11,3,2012,0.0
3/12/2012,61,27.8,24.8,26.3,32.5,29.6,30.5,6:13:00 AM,6:16:00 PM,18.09,5.1,5.1,0,14,13.9,25.6,56,3.71,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-12,3,2012,3.1
3/13/2012,51,29.1,25.3,27.1,34.2,29.3,30.9,6:12:00 AM,6:16:00 PM,22.65,1.1,1.1,0,7,17.7,28.4,97,4.9,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-13,3,2012,5.1
3/14/2012,53,29.2,24.0,26.9,34.4,28.5,31.0,6:12:00 AM,6:16:00 PM,22.68,3.9,3.9,0,13,19.1,32.0,107,4.59,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-14,3,2012,1.1
3/15/2012,51,29.0,24.4,27.0,34.6,29.0,31.4,6:11:00 AM,6:16:00 PM,20.75,0.5,0.5,0,4,14.3,26.6,89,4.31,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-15,3,2012,3.9
3/16/2012,51,29.8,25.5,27.6,36.2,30.4,32.4,6:11:00 AM,6:16:00 PM,22.79,0.3,0.3,0,2,15.8,24.8,85,4.86,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-16,3,2012,0.5
3/17/2012,51,30.2,25.6,27.6,35.5,30.2,32.0,6:10:00 AM,6:16:00 PM,23.76,0.1,0.1,0,1,14.2,24.1,103,5.06,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-17,3,2012,0.3
3/18/2012,1,30.4,24.9,27.4,36.1,29.4,31.7,6:10:00 AM,6:15:00 PM,25.38,0.0,0.0,0,0,14.5,25.9,119,5.35,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-18,3,2012,0.1
3/19/2012,1,31.3,24.6,27.7,37.6,29.2,32.0,6:09:00 AM,6:15:00 PM,25.25,0.0,0.0,0,0,17.1,26.6,141,5.63,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-19,3,2012,0.0
3/20/2012,1,31.4,25.1,27.9,37.4,29.5,32.1,6:09:00 AM,6:15:00 PM,26.5,0.0,0.0,0,0,14.8,25.9,134,5.85,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-20,3,2012,0.0
3/21/2012,0,31.8,25.2,28.0,38.2,29.3,32.3,6:08:00 AM,6:15:00 PM,25.24,0.0,0.0,0,0,17.0,28.1,129,5.64,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-21,3,2012,0.0
3/22/2012,0,31.5,25.6,28.0,37.5,30.0,32.3,6:08:00 AM,6:15:00 PM,25.57,0.0,0.0,0,0,18.1,29.2,114,5.64,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-22,3,2012,0.0
3/23/2012,1,31.1,24.7,27.7,36.6,28.3,31.4,6:07:00 AM,6:15:00 PM,26.5,0.0,0.0,0,0,17.7,26.3,94,5.96,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-23,3,2012,0.0
3/24/2012,1,30.6,24.8,27.2,34.4,27.2,29.8,6:06:00 AM,6:15:00 PM,27.43,0.0,0.0,0,0,14.3,25.9,95,6.24,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-24,3,2012,0.0
3/25/2012,2,30.4,24.9,27.6,34.4,27.3,30.4,6:06:00 AM,6:15:00 PM,26.29,0.0,0.0,0,0,13.6,24.8,82,6.02,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-25,3,2012,0.0
3/26/2012,51,29.3,25.0,27.2,33.4,28.9,30.8,6:05:00 AM,6:15:00 PM,21.38,0.3,0.3,0,2,14.2,24.1,96,4.74,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-26,3,2012,0.0
3/27/2012,51,30.4,25.5,28.0,35.0,29.8,31.9,6:05:00 AM,6:15:00 PM,24.43,0.2,0.2,0,1,14.8,25.9,106,5.39,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-27,3,2012,0.3
3/28/2012,2,31.3,26.4,28.5,37.3,30.7,32.9,6:04:00 AM,6:15:00 PM,23.65,0.0,0.0,0,0,17.1,29.9,103,5.32,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-28,3,2012,0.2
3/29/2012,51,31.5,25.5,28.2,37.6,29.4,32.7,6:04:00 AM,6:15:00 PM,24.14,0.3,0.3,0,1,19.7,30.6,130,5.4,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-29,3,2012,0.0
3/30/2012,53,31.7,25.4,28.2,37.8,29.4,32.7,6:03:00 AM,6:15:00 PM,22.24,1.2,1.2,0,2,14.3,22.0,152,5.06,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-30,3,2012,0.3
3/31/2012,51,31.6,25.8,28.3,37.5,29.9,32.6,6:03:00 AM,6:15:00 PM,24.94,0.3,0.3,0,3,17.7,26.3,124,5.64,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-03-31,3,2012,1.2
4/1/2012,51,30.5,25.4,27.8,35.7,29.8,31.9,6:02:00 AM,6:15:00 PM,23.37,0.6,0.6,0,5,19.2,32.0,117,5.1,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-01,4,2012,0.3
4/2/2012,51,29.9,25.0,27.3,34.6,29.5,31.5,6:02:00 AM,6:15:00 PM,21.29,1.3,1.3,0,8,15.9,29.9,116,4.55,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-02,4,2012,0.6
4/3/2012,51,30.9,25.2,27.8,36.9,29.7,32.6,6:01:00 AM,6:14:00 PM,23.36,0.8,0.8,0,4,14.8,24.5,107,4.96,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-03,4,2012,1.3
4/4/2012,61,31.6,25.8,27.8,38.1,29.9,32.7,6:01:00 AM,6:14:00 PM,24.0,4.7,4.7,0,5,14.9,26.6,169,5.1,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-04,4,2012,0.8
4/5/2012,51,32.3,25.6,28.8,40.1,29.8,33.8,6:00:00 AM,6:14:00 PM,24.47,0.4,0.4,0,3,11.6,22.0,158,5.48,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-05,4,2012,4.7
4/6/2012,53,31.7,25.9,28.2,38.8,31.3,33.7,6:00:00 AM,6:14:00 PM,24.04,1.6,1.6,0,6,16.5,28.8,151,5.07,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-06,4,2012,0.4
4/7/2012,51,31.5,26.2,28.5,38.3,31.5,33.7,5:59:00 AM,6:14:00 PM,24.77,0.9,0.9,0,4,14.7,25.6,128,5.27,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-07,4,2012,1.6
4/8/2012,51,30.7,26.2,28.1,37.6,31.3,33.4,5:59:00 AM,6:14:00 PM,23.55,1.2,1.2,0,5,16.9,27.4,128,4.92,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-08,4,2012,0.9
4/9/2012,51,31.0,25.6,27.7,37.2,30.4,32.7,5:58:00 AM,6:14:00 PM,23.97,1.1,1.1,0,4,15.5,26.3,151,5.05,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-09,4,2012,1.2
4/10/2012,53,31.7,25.5,27.7,38.7,30.2,32.7,5:58:00 AM,6:14:00 PM,25.03,1.9,1.9,0,5,17.4,29.9,149,5.34,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-10,4,2012,1.1
4/11/2012,51,31.2,25.5,28.2,38.3,30.5,33.5,5:57:00 AM,6:14:00 PM,25.06,0.5,0.5,0,4,14.4,28.1,96,5.26,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-11,4,2012,1.9
4/12/2012,2,31.0,26.3,28.6,37.4,31.4,33.7,5:57:00 AM,6:14:00 PM,23.08,0.0,0.0,0,0,10.6,19.4,140,5.07,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-12,4,2012,0.5
4/13/2012,2,31.4,26.4,28.8,37.5,31.6,33.6,5:56:00 AM,6:14:00 PM,24.93,0.0,0.0,0,0,14.9,26.3,96,5.6,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-13,4,2012,0.0
4/14/2012,61,29.5,25.7,27.5,34.2,30.4,32.1,5:56:00 AM,6:14:00 PM,19.52,4.3,4.3,0,5,20.6,32.4,109,4.15,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-14,4,2012,0.0
4/15/2012,61,28.7,25.4,27.0,33.6,29.5,31.6,5:55:00 AM,6:14:00 PM,15.2,6.0,6.0,0,11,16.6,27.0,120,3.25,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-15,4,2012,4.3
4/16/2012,51,31.2,25.4,27.8,39.0,29.7,33.0,5:55:00 AM,6:14:00 PM,23.15,0.6,0.6,0,2,15.1,24.5,261,4.91,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-16,4,2012,6.0
4/17/2012,53,32.6,25.9,28.8,39.3,30.3,34.0,5:54:00 AM,6:14:00 PM,22.95,0.6,0.6,0,2,11.6,22.0,218,5.12,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-17,4,2012,0.6
4/18/2012,51,32.7,26.4,29.3,39.7,31.2,34.4,5:54:00 AM,6:14:00 PM,25.84,0.1,0.1,0,1,16.9,28.4,154,5.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-18,4,2012,0.6
4/19/2012,53,32.7,26.4,29.2,39.0,30.5,33.8,5:53:00 AM,6:14:00 PM,20.99,3.7,3.7,0,7,16.0,29.9,184,5.02,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-19,4,2012,0.1
4/20/2012,51,29.3,26.4,27.7,33.7,30.3,31.4,5:53:00 AM,6:14:00 PM,8.24,0.6,0.6,0,2,9.1,35.6,158,2.42,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-20,4,2012,3.7
4/21/2012,3,31.6,26.3,28.8,38.4,29.9,33.0,5:52:00 AM,6:14:00 PM,19.02,0.0,0.0,0,0,13.0,22.0,132,4.67,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-21,4,2012,0.6
4/22/2012,65,30.2,25.8,27.1,36.0,30.0,32.1,5:52:00 AM,6:14:00 PM,16.35,18.3,18.3,0,10,13.1,21.6,193,3.54,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-22,4,2012,0.0
4/23/2012,63,31.0,25.6,27.4,38.1,29.7,32.6,5:52:00 AM,6:14:00 PM,18.03,8.7,8.7,0,7,13.5,24.1,231,3.81,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-23,4,2012,18.3
4/24/2012,63,30.5,24.9,27.1,36.6,28.6,31.6,5:51:00 AM,6:14:00 PM,19.78,16.1,16.1,0,10,19.5,30.6,226,4.17,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-24,4,2012,8.7
4/25/2012,53,30.9,25.5,28.0,37.0,29.4,32.9,5:51:00 AM,6:14:00 PM,20.86,1.1,1.1,0,5,15.0,33.5,192,4.53,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-25,4,2012,16.1
4/26/2012,53,30.7,25.9,28.0,38.0,29.9,33.2,5:50:00 AM,6:14:00 PM,22.35,2.0,2.0,0,5,13.2,22.3,222,4.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-26,4,2012,1.1
4/27/2012,2,32.4,26.1,28.8,37.2,29.8,32.4,5:50:00 AM,6:14:00 PM,23.73,0.0,0.0,0,0,18.1,28.8,227,5.77,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-27,4,2012,2.0
4/28/2012,2,33.2,26.4,29.5,36.5,29.7,32.4,5:50:00 AM,6:14:00 PM,24.42,0.0,0.0,0,0,23.0,38.2,232,6.32,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-28,4,2012,0.0
4/29/2012,51,31.7,26.8,28.9,36.6,29.9,33.1,5:49:00 AM,6:14:00 PM,19.99,0.1,0.1,0,1,17.1,28.1,220,4.79,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-29,4,2012,0.0
4/30/2012,51,32.4,26.6,29.0,38.3,29.8,33.4,5:49:00 AM,6:14:00 PM,22.87,0.5,0.5,0,2,16.9,31.7,217,5.36,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-04-30,4,2012,0.1
5/1/2012,1,33.4,26.0,29.3,37.6,27.5,32.3,5:49:00 AM,6:15:00 PM,23.52,0.0,0.0,0,0,23.4,35.6,232,6.04,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-01,5,2012,0.5
5/2/2012,1,34.1,25.5,29.3,37.8,26.3,31.2,5:48:00 AM,6:15:00 PM,26.6,0.0,0.0,0,0,26.2,40.0,240,7.22,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-02,5,2012,0.0
5/3/2012,0,34.2,25.4,29.0,36.8,25.7,29.8,5:48:00 AM,6:15:00 PM,27.15,0.0,0.0,0,0,28.9,45.0,239,7.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-03,5,2012,0.0
5/4/2012,0,34.2,25.8,29.5,36.8,26.2,30.8,5:48:00 AM,6:15:00 PM,26.32,0.0,0.0,0,0,29.0,45.0,239,7.67,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-04,5,2012,0.0
5/5/2012,1,34.0,26.5,29.7,37.0,27.5,31.2,5:48:00 AM,6:15:00 PM,25.73,0.0,0.0,0,0,29.6,47.5,242,7.46,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-05,5,2012,0.0
5/6/2012,0,35.2,26.8,30.2,40.6,27.8,33.2,5:47:00 AM,6:15:00 PM,26.03,0.0,0.0,0,0,25.8,41.0,245,6.94,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-06,5,2012,0.0
5/7/2012,51,34.7,26.7,30.0,42.6,30.1,35.0,5:47:00 AM,6:15:00 PM,25.48,0.2,0.2,0,1,19.2,33.8,217,5.98,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-07,5,2012,0.0
5/8/2012,55,34.3,26.6,29.7,41.5,29.6,34.4,5:47:00 AM,6:15:00 PM,25.14,1.2,1.2,0,2,19.7,33.8,228,5.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-08,5,2012,0.2
5/9/2012,1,33.9,26.4,29.8,39.5,28.7,33.4,5:47:00 AM,6:15:00 PM,24.52,0.0,0.0,0,0,20.1,31.3,228,6.11,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-09,5,2012,1.2
5/10/2012,2,34.3,26.3,29.9,39.5,28.4,33.9,5:46:00 AM,6:16:00 PM,25.28,0.0,0.0,0,0,21.4,35.3,222,6.05,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-10,5,2012,0.0
5/11/2012,1,34.0,26.4,29.7,39.3,29.4,33.7,5:46:00 AM,6:16:00 PM,24.53,0.0,0.0,0,0,21.2,34.2,229,5.86,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-11,5,2012,0.0
5/12/2012,53,35.3,26.7,30.0,39.8,28.5,33.4,5:46:00 AM,6:16:00 PM,25.41,0.8,0.8,0,2,22.6,35.3,236,6.43,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-12,5,2012,0.0
5/13/2012,51,34.4,26.7,30.0,39.7,28.6,34.0,5:46:00 AM,6:16:00 PM,23.45,0.2,0.2,0,1,23.5,39.2,233,5.83,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-13,5,2012,0.8
5/14/2012,1,34.8,26.9,30.5,39.8,29.4,34.3,5:46:00 AM,6:16:00 PM,24.03,0.0,0.0,0,0,21.5,32.8,235,6.14,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-14,5,2012,0.2
5/15/2012,1,35.9,26.8,30.7,39.5,29.1,33.3,5:45:00 AM,6:16:00 PM,25.53,0.0,0.0,0,0,25.1,39.6,239,7.1,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-15,5,2012,0.0
5/16/2012,1,35.8,26.8,30.8,40.1,28.8,33.5,5:45:00 AM,6:17:00 PM,25.87,0.0,0.0,0,0,27.1,44.6,242,6.94,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-16,5,2012,0.0
5/17/2012,51,35.9,26.9,30.6,42.0,28.7,33.9,5:45:00 AM,6:17:00 PM,24.61,0.3,0.3,0,2,26.0,41.0,243,6.69,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-17,5,2012,0.0
5/18/2012,2,35.9,27.3,30.8,43.4,29.6,35.1,5:45:00 AM,6:17:00 PM,24.85,0.0,0.0,0,0,25.6,41.0,234,6.42,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-18,5,2012,0.3
5/19/2012,1,36.2,27.2,30.9,40.8,29.6,33.8,5:45:00 AM,6:17:00 PM,25.15,0.0,0.0,0,0,29.8,46.4,239,7.14,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-19,5,2012,0.0
5/20/2012,1,36.6,27.1,30.9,41.3,29.7,33.9,5:45:00 AM,6:17:00 PM,24.76,0.0,0.0,0,0,27.1,42.8,235,6.84,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-20,5,2012,0.0
5/21/2012,1,35.8,27.3,30.5,38.9,29.2,32.5,5:45:00 AM,6:18:00 PM,23.89,0.0,0.0,0,0,29.9,45.7,237,7.25,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-21,5,2012,0.0
5/22/2012,1,36.0,27.3,30.7,39.4,28.9,32.9,5:45:00 AM,6:18:00 PM,23.98,0.0,0.0,0,0,29.3,45.4,239,7.16,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-22,5,2012,0.0
5/23/2012,51,35.4,27.2,30.2,38.5,28.5,31.8,5:45:00 AM,6:18:00 PM,23.68,0.6,0.6,0,2,31.5,51.1,240,7.2,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-23,5,2012,0.0
5/24/2012,1,35.1,26.8,30.2,36.7,27.5,31.2,5:45:00 AM,6:18:00 PM,24.8,0.0,0.0,0,0,37.1,59.0,240,7.61,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-24,5,2012,0.6
5/25/2012,1,34.2,26.7,29.7,34.9,27.2,30.2,5:45:00 AM,6:18:00 PM,23.56,0.0,0.0,0,0,40.4,61.6,241,7.35,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-25,5,2012,0.0
5/26/2012,2,34.1,26.4,29.3,35.1,26.7,30.0,5:45:00 AM,6:19:00 PM,23.04,0.0,0.0,0,0,40.7,62.3,239,7.02,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-26,5,2012,0.0
5/27/2012,2,34.7,26.4,29.7,35.6,27.0,30.5,5:45:00 AM,6:19:00 PM,23.27,0.0,0.0,0,0,41.8,62.3,241,7.34,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-27,5,2012,0.0
5/28/2012,1,35.7,27.2,30.5,36.8,28.2,31.4,5:45:00 AM,6:19:00 PM,23.37,0.0,0.0,0,0,32.9,52.9,238,7.94,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-28,5,2012,0.0
5/29/2012,1,35.9,27.2,30.6,38.0,28.4,31.8,5:45:00 AM,6:19:00 PM,25.37,0.0,0.0,0,0,32.4,53.3,240,8.01,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-29,5,2012,0.0
5/30/2012,1,35.1,27.4,30.5,36.7,28.2,31.3,5:45:00 AM,6:20:00 PM,23.51,0.0,0.0,0,0,33.8,55.4,240,7.91,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-30,5,2012,0.0
5/31/2012,1,35.7,27.3,30.5,37.1,28.2,31.4,5:45:00 AM,6:20:00 PM,23.5,0.0,0.0,0,0,34.6,53.6,243,7.83,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-05-31,5,2012,0.0
6/1/2012,1,35.7,27.1,30.5,37.6,28.6,32.2,5:45:00 AM,6:20:00 PM,24.93,0.0,0.0,0,0,31.3,58.3,241,7.58,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-01,6,2012,0.0
6/2/2012,51,36.3,27.3,30.8,39.7,29.3,32.9,5:45:00 AM,6:20:00 PM,24.48,0.2,0.2,0,1,29.0,46.8,238,7.5,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-02,6,2012,0.0
6/3/2012,51,35.5,27.2,30.2,38.4,28.9,32.0,5:45:00 AM,6:21:00 PM,24.87,0.4,0.4,0,1,34.6,56.5,237,7.32,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-03,6,2012,0.2
6/4/2012,2,36.0,27.1,30.6,38.7,29.0,32.3,5:45:00 AM,6:21:00 PM,24.07,0.0,0.0,0,0,34.8,53.6,239,7.46,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-04,6,2012,0.4
6/5/2012,51,35.3,26.6,30.0,37.5,28.1,31.8,5:45:00 AM,6:21:00 PM,23.12,0.2,0.2,0,1,32.7,56.2,239,6.97,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-05,6,2012,0.0
6/6/2012,2,34.3,26.6,29.7,35.7,28.2,30.8,5:45:00 AM,6:21:00 PM,20.78,0.0,0.0,0,0,33.2,58.0,244,6.76,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-06,6,2012,0.2
6/7/2012,2,34.4,27.5,30.3,35.5,28.7,31.3,5:45:00 AM,6:22:00 PM,21.33,0.0,0.0,0,0,31.8,54.7,246,7.31,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-07,6,2012,0.0
6/8/2012,2,35.2,27.7,30.5,36.8,29.0,31.8,5:45:00 AM,6:22:00 PM,22.41,0.0,0.0,0,0,30.8,49.7,248,7.43,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-08,6,2012,0.0
6/9/2012,2,34.6,27.7,30.3,36.1,29.2,31.8,5:46:00 AM,6:22:00 PM,19.84,0.0,0.0,0,0,30.7,49.3,248,6.81,8.599998,81.20001,7,Sri Lanka,Trincomalee,2012-06-09,6,2012,0.0
